"","x"
"SRR5098354",1168
"SRR5098355",1638
"SRR5098356",9609
"SRR5098360",1188
"SRR5098363",792
"SRR5098370",1510
"SRR5098404",10439
"SRR5098423",2296
"SRR5098440",19649
"SRR5098470",5543
"SRR5098474",1287
"SRR5098491",6803
"SRR5098511",103
"SRR5098515",5094
"SRR5098524",7746
"SRR5098533",1173
"SRR5098555",13626
"SRR5098588",10418
"SRR5098686",1838
"SRR5098703",6430
"SRR5098712",37854
"SRR5098725",1287
"SRR5098735",776
"SRR5098741",2642
"SRR5098748",52360
