"","x"
"SRR5098356",9609
"SRR5098404",10439
"SRR5098440",19649
"SRR5098470",5543
"SRR5098491",6803
"SRR5098515",5094
"SRR5098524",7746
"SRR5098555",13626
"SRR5098588",10418
"SRR5098703",6430
"SRR5098712",37854
"SRR5098748",52360
