file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
SRR5098561.1.fastq.gz	FASTQ	DNA	17260	4230385	245	245.1	246	245.0	245.0	245.0	0	245	2	85.37	75.94	12.08	53.83	136
SRR5098564.1.fastq.gz	FASTQ	DNA	76211	18676569	244	245.1	247	245.0	245.0	245.0	0	245	3	77.83	68.49	9.62	47.12	3
SRR5098565.1.fastq.gz	FASTQ	DNA	43593	10689722	244	245.2	251	245.0	245.0	245.0	0	245	4	79.03	70.38	9.90	45.73	10
SRR5098566.1.fastq.gz	FASTQ	DNA	48477	11878236	245	245.0	249	245.0	245.0	245.0	0	245	4	86.78	77.88	12.63	51.85	730
SRR5098568.1.fastq.gz	FASTQ	DNA	36682	8987382	245	245.0	250	245.0	245.0	245.0	0	245	4	84.75	75.35	11.75	57.72	254
SRR5098569.1.fastq.gz	FASTQ	DNA	26108	6396495	244	245.0	270	245.0	245.0	245.0	0	245	4	79.98	70.40	10.10	52.01	1
SRR5098571.1.fastq.gz	FASTQ	DNA	42533	10420951	244	245.0	270	245.0	245.0	245.0	0	245	4	77.64	68.04	9.56	56.49	1
SRR5098572.1.fastq.gz	FASTQ	DNA	2634	645331	245	245.0	246	245.0	245.0	245.0	0	245	2	84.67	75.46	11.84	51.67	26
SRR5098573.1.fastq.gz	FASTQ	DNA	21086	5174494	245	245.4	250	245.0	245.0	245.0	0	245	3	85.03	75.79	11.89	54.05	293
SRR5098574.1.fastq.gz	FASTQ	DNA	26902	6590997	245	245.0	247	245.0	245.0	245.0	0	245	3	78.39	69.91	9.77	43.08	2
SRR5098575.1.fastq.gz	FASTQ	DNA	32644	7998896	245	245.0	250	245.0	245.0	245.0	0	245	5	84.82	76.38	11.92	42.74	222
SRR5098576.1.fastq.gz	FASTQ	DNA	4369	1070448	245	245.0	249	245.0	245.0	245.0	0	245	3	79.41	70.09	9.96	53.02	0
SRR5098577.1.fastq.gz	FASTQ	DNA	12023	2945641	245	245.0	247	245.0	245.0	245.0	0	245	3	77.87	68.70	9.60	50.88	0
SRR5098578.1.fastq.gz	FASTQ	DNA	5895	1444279	245	245.0	247	245.0	245.0	245.0	0	245	3	75.77	65.99	9.17	62.73	1
SRR5098579.1.fastq.gz	FASTQ	DNA	23588	5779118	245	245.0	270	245.0	245.0	245.0	0	245	3	77.11	67.54	9.42	58.27	4
SRR5098580.1.fastq.gz	FASTQ	DNA	66	16170	245	245.0	245	245.0	245.0	245.0	0	245	1	77.25	66.55	9.71	58.13	0
SRR5098581.1.fastq.gz	FASTQ	DNA	26644	6527785	245	245.0	246	245.0	245.0	245.0	0	245	2	80.00	70.83	10.12	53.42	0
SRR5098582.1.fastq.gz	FASTQ	DNA	65707	16099613	242	245.0	250	245.0	245.0	245.0	0	245	4	79.74	71.43	10.08	42.95	11
SRR5098583.1.fastq.gz	FASTQ	DNA	32119	7869168	245	245.0	247	245.0	245.0	245.0	0	245	3	79.99	71.63	10.15	42.19	5
SRR5098584.1.fastq.gz	FASTQ	DNA	20620	5057087	245	245.3	249	245.0	245.0	245.0	0	245	4	77.93	68.25	9.63	55.59	6
SRR5098586.1.fastq.gz	FASTQ	DNA	17606	4319787	245	245.4	251	245.0	245.0	245.0	0	245	4	79.34	69.66	9.95	50.63	9
SRR5098588.1.fastq.gz	FASTQ	DNA	17844	3479592	195	195.0	199	195.0	195.0	195.0	0	195	3	97.04	94.22	19.75	51.33	0
SRR5098589.1.fastq.gz	FASTQ	DNA	24052	5892746	245	245.0	246	245.0	245.0	245.0	0	245	2	78.77	69.26	9.80	54.97	1
SRR5098590.1.fastq.gz	FASTQ	DNA	16179	3964343	244	245.0	250	245.0	245.0	245.0	0	245	4	78.58	69.04	9.76	52.44	7
SRR5098591.1.fastq.gz	FASTQ	DNA	6254	1537586	245	245.9	249	245.0	245.0	246.0	0	245	3	77.14	67.22	9.49	52.87	0
SRR5098592.1.fastq.gz	FASTQ	DNA	2866	702582	245	245.1	249	245.0	245.0	245.0	0	245	3	84.83	75.73	11.84	53.76	5
SRR5098593.1.fastq.gz	FASTQ	DNA	40356	9887245	245	245.0	249	245.0	245.0	245.0	0	245	4	85.77	76.92	12.24	49.22	599
SRR5098594.1.fastq.gz	FASTQ	DNA	4897	1199771	245	245.0	246	245.0	245.0	245.0	0	245	2	79.11	69.64	9.87	54.63	0
SRR5098595.1.fastq.gz	FASTQ	DNA	35848	8782869	245	245.0	247	245.0	245.0	245.0	0	245	3	86.81	77.38	12.68	56.73	552
SRR5098596.1.fastq.gz	FASTQ	DNA	13740	3366382	245	245.0	246	245.0	245.0	245.0	0	245	2	81.82	71.68	10.65	46.99	0
SRR5098597.1.fastq.gz	FASTQ	DNA	20901	5120775	244	245.0	270	245.0	245.0	245.0	0	245	3	80.18	71.16	10.21	44.21	1
SRR5098598.1.fastq.gz	FASTQ	DNA	52166	12781825	245	245.0	249	245.0	245.0	245.0	0	245	3	79.17	70.51	9.94	43.28	0
SRR5098599.1.fastq.gz	FASTQ	DNA	23830	5838364	245	245.0	247	245.0	245.0	245.0	0	245	3	80.18	70.82	10.19	49.04	0
SRR5098600.1.fastq.gz	FASTQ	DNA	40407	9899735	245	245.0	246	245.0	245.0	245.0	0	245	2	79.41	71.10	10.01	43.26	2
SRR5098601.1.fastq.gz	FASTQ	DNA	42774	10488504	245	245.2	249	245.0	245.0	245.0	0	245	4	84.64	75.42	11.85	49.66	569
SRR5098602.1.fastq.gz	FASTQ	DNA	52687	12908337	244	245.0	250	245.0	245.0	245.0	0	245	4	79.24	70.75	9.95	44.58	18
SRR5098603.1.fastq.gz	FASTQ	DNA	12092	2962551	245	245.0	247	245.0	245.0	245.0	0	245	3	86.37	77.67	12.54	47.94	166
SRR5098604.1.fastq.gz	FASTQ	DNA	46446	11379300	244	245.0	249	245.0	245.0	245.0	0	245	4	79.56	71.31	10.04	42.37	13
SRR5098605.1.fastq.gz	FASTQ	DNA	19075	4673388	245	245.0	249	245.0	245.0	245.0	0	245	4	85.73	76.33	12.23	57.29	122
SRR5098606.1.fastq.gz	FASTQ	DNA	1551	379995	245	245.0	245	245.0	245.0	245.0	0	245	1	87.41	78.14	12.97	55.44	2
SRR5098607.1.fastq.gz	FASTQ	DNA	296004	73680300	245	248.9	251	249.0	249.0	249.0	0	249	3	87.94	79.78	12.92	49.46	3302
SRR5098609.1.fastq.gz	FASTQ	DNA	5517	1351668	245	245.0	246	245.0	245.0	245.0	0	245	2	86.24	76.99	12.41	56.63	68
SRR5098610.1.fastq.gz	FASTQ	DNA	58570	14349659	227	245.0	246	245.0	245.0	245.0	0	245	2	81.63	71.51	10.59	46.01	10
SRR5098611.1.fastq.gz	FASTQ	DNA	13780	3376106	244	245.0	246	245.0	245.0	245.0	0	245	2	86.24	76.91	12.40	53.03	89
SRR5098613.1.fastq.gz	FASTQ	DNA	5459	1337457	245	245.0	246	245.0	245.0	245.0	0	245	2	77.77	68.52	9.56	53.05	0
SRR5098614.1.fastq.gz	FASTQ	DNA	79029	19370359	244	245.1	249	245.0	245.0	245.0	0	245	3	78.89	69.75	9.88	48.59	14
SRR5098668.1.fastq.gz	FASTQ	DNA	26491	6492117	245	245.1	249	245.0	245.0	245.0	0	245	4	85.98	77.08	12.33	50.74	145
SRR5098669.1.fastq.gz	FASTQ	DNA	25214	6177444	245	245.0	249	245.0	245.0	245.0	0	245	4	79.66	70.65	10.05	46.48	6
SRR5098671.1.fastq.gz	FASTQ	DNA	36130	8851072	244	245.0	249	245.0	245.0	245.0	0	245	4	79.49	70.48	10.01	50.09	8
SRR5098673.1.fastq.gz	FASTQ	DNA	63428	15544996	244	245.1	270	245.0	245.0	245.0	0	245	7	79.27	70.57	9.95	44.83	4
SRR5098675.1.fastq.gz	FASTQ	DNA	45572	11170601	245	245.1	250	245.0	245.0	245.0	0	245	4	78.31	68.53	9.70	54.12	15
SRR5098676.1.fastq.gz	FASTQ	DNA	165	40425	245	245.0	245	245.0	245.0	245.0	0	245	1	71.19	61.07	8.21	62.46	0
SRR5098677.1.fastq.gz	FASTQ	DNA	3199	786050	245	245.7	270	245.0	245.0	245.0	0	245	5	79.55	70.87	10.02	43.20	2
SRR5098678.1.fastq.gz	FASTQ	DNA	4769	1169592	245	245.2	249	245.0	245.0	245.0	0	245	3	84.50	75.84	11.77	44.81	22
SRR5098679.1.fastq.gz	FASTQ	DNA	70176	17193142	242	245.0	249	245.0	245.0	245.0	0	245	4	78.27	68.75	9.62	60.60	7
SRR5098680.1.fastq.gz	FASTQ	DNA	35815	8800792	245	245.7	251	245.0	245.0	245.0	0	245	5	85.17	76.74	11.87	46.20	286
SRR5098681.1.fastq.gz	FASTQ	DNA	37161	9105213	245	245.0	247	245.0	245.0	245.0	0	245	3	76.55	66.81	9.33	53.78	9
SRR5098682.1.fastq.gz	FASTQ	DNA	16652	4079746	245	245.0	246	245.0	245.0	245.0	0	245	2	77.72	67.94	9.57	54.10	1
SRR5098685.1.fastq.gz	FASTQ	DNA	35101	8599755	245	245.0	247	245.0	245.0	245.0	0	245	3	79.20	70.52	9.95	45.66	0
SRR5098686.1.fastq.gz	FASTQ	DNA	15136	2951528	194	195.0	196	195.0	195.0	195.0	0	195	2	96.41	93.11	19.32	54.85	0
SRR5098687.1.fastq.gz	FASTQ	DNA	32045	7851032	245	245.0	249	245.0	245.0	245.0	0	245	3	85.37	76.14	12.10	51.36	353
SRR5098688.1.fastq.gz	FASTQ	DNA	26459	6482464	245	245.0	247	245.0	245.0	245.0	0	245	3	79.28	70.24	9.91	52.78	8
SRR5098689.1.fastq.gz	FASTQ	DNA	57803	14163074	245	245.0	249	245.0	245.0	245.0	0	245	3	80.51	71.93	10.30	42.42	17
SRR5098690.1.fastq.gz	FASTQ	DNA	7973	1953397	245	245.0	250	245.0	245.0	245.0	0	245	3	86.68	77.70	12.62	51.23	223
SRR5098693.1.fastq.gz	FASTQ	DNA	17561	4304118	242	245.1	249	245.0	245.0	245.0	0	245	3	77.26	67.36	9.47	56.40	2
SRR5098694.1.fastq.gz	FASTQ	DNA	27619	6767977	245	245.0	247	245.0	245.0	245.0	0	245	3	79.75	70.36	10.03	48.78	2
SRR5098695.1.fastq.gz	FASTQ	DNA	24477	6000380	245	245.1	249	245.0	245.0	245.0	0	245	3	81.03	71.75	10.35	47.10	0
SRR5098696.1.fastq.gz	FASTQ	DNA	24292	5951550	244	245.0	246	245.0	245.0	245.0	0	245	2	79.35	70.51	10.02	44.86	1
SRR5098697.1.fastq.gz	FASTQ	DNA	43720	10716770	244	245.1	250	245.0	245.0	245.0	0	245	5	77.84	68.31	9.61	53.21	7
SRR5098698.1.fastq.gz	FASTQ	DNA	111121	27224689	244	245.0	250	245.0	245.0	245.0	0	245	5	82.42	72.09	10.92	65.52	1422
SRR5098699.1.fastq.gz	FASTQ	DNA	11060	2709740	245	245.0	249	245.0	245.0	245.0	0	245	3	82.64	72.36	11.06	62.83	69
SRR5098700.1.fastq.gz	FASTQ	DNA	1095	268152	244	244.9	246	245.0	245.0	245.0	0	245	2	86.04	77.59	12.33	44.17	0
SRR5098701.1.fastq.gz	FASTQ	DNA	33267	8150456	245	245.0	270	245.0	245.0	245.0	0	245	3	79.34	69.87	9.95	54.52	6
SRR5098702.1.fastq.gz	FASTQ	DNA	271541	66527682	244	245.0	250	245.0	245.0	245.0	0	245	5	78.26	67.21	9.89	64.98	3425
SRR5098703.1.fastq.gz	FASTQ	DNA	22573	4401776	195	195.0	220	195.0	195.0	195.0	0	195	4	96.41	93.38	18.50	51.09	0
SRR5098704.1.fastq.gz	FASTQ	DNA	40857	10009990	245	245.0	249	245.0	245.0	245.0	0	245	4	79.58	70.16	10.02	52.70	12
SRR5098705.1.fastq.gz	FASTQ	DNA	91348	22380311	245	245.0	249	245.0	245.0	245.0	0	245	3	85.26	76.83	12.07	43.35	1201
SRR5098706.1.fastq.gz	FASTQ	DNA	2696	661199	245	245.3	246	245.0	245.0	246.0	0	245	2	79.31	69.45	10.00	54.52	0
SRR5098708.1.fastq.gz	FASTQ	DNA	3	735	245	245.0	245	245.0	245.0	245.0	0	245	1	50.75	40.00	5.78	60.14	0
SRR5098710.1.fastq.gz	FASTQ	DNA	792	194040	245	245.0	245	245.0	245.0	245.0	0	245	1	79.15	69.33	9.94	54.18	0
SRR5098712.1.fastq.gz	FASTQ	DNA	48021	9364112	194	195.0	196	195.0	195.0	195.0	0	195	2	97.46	94.79	20.77	45.27	0
SRR5098713.1.fastq.gz	FASTQ	DNA	26676	6535037	244	245.0	249	245.0	245.0	245.0	0	245	3	78.99	69.80	9.91	50.01	7
SRR5098714.1.fastq.gz	FASTQ	DNA	10029	2461061	245	245.4	250	245.0	245.0	245.0	0	245	4	79.31	69.27	9.97	49.02	7
SRR5098715.1.fastq.gz	FASTQ	DNA	29654	7267009	244	245.1	249	245.0	245.0	245.0	0	245	3	77.57	68.39	9.52	49.33	5
SRR5098716.1.fastq.gz		DNA	0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0.00	0.00	0.00	0.00	0
SRR5098717.1.fastq.gz	FASTQ	DNA	20084	4920589	245	245.0	249	245.0	245.0	245.0	0	245	3	79.30	69.77	9.93	51.22	4
SRR5098718.1.fastq.gz	FASTQ	DNA	7473	1830890	245	245.0	246	245.0	245.0	245.0	0	245	2	77.46	67.67	9.49	57.37	2
SRR5098719.1.fastq.gz	FASTQ	DNA	30033	7358093	245	245.0	249	245.0	245.0	245.0	0	245	3	85.29	76.73	12.08	44.94	240
SRR5098720.1.fastq.gz		DNA	0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0.00	0.00	0.00	0.00	0
SRR5098721.1.fastq.gz	FASTQ	DNA	138756	33995279	244	245.0	249	245.0	245.0	245.0	0	245	3	88.64	80.67	13.51	45.12	1563
SRR5098722.1.fastq.gz	FASTQ	DNA	18130	4441855	242	245.0	249	245.0	245.0	245.0	0	245	3	79.21	69.91	9.89	50.67	2
SRR5098723.1.fastq.gz	FASTQ	DNA	15167	3717462	245	245.1	250	245.0	245.0	245.0	0	245	3	79.90	71.20	10.10	46.32	0
SRR5098724.1.fastq.gz	FASTQ	DNA	6783	1661837	245	245.0	246	245.0	245.0	245.0	0	245	2	86.64	78.12	12.55	45.80	172
SRR5098725.1.fastq.gz	FASTQ	DNA	50484	9844413	194	195.0	197	195.0	195.0	195.0	0	195	3	96.66	93.60	19.52	45.12	0
SRR5098726.1.fastq.gz	FASTQ	DNA	80289	19681515	228	245.1	249	245.0	245.0	245.0	0	245	5	78.61	70.03	9.81	45.22	13
SRR5098727.1.fastq.gz	FASTQ	DNA	34757	8516752	245	245.0	249	245.0	245.0	245.0	0	245	4	79.47	70.20	9.97	50.60	7
SRR5098728.1.fastq.gz	FASTQ	DNA	6097	1493771	245	245.0	246	245.0	245.0	245.0	0	245	2	79.24	69.52	9.92	49.43	1
SRR5098729.1.fastq.gz	FASTQ	DNA	17807	4362718	245	245.0	246	245.0	245.0	245.0	0	245	2	86.22	77.00	12.41	54.79	174
SRR5098730.1.fastq.gz	FASTQ	DNA	1234	302330	245	245.0	245	245.0	245.0	245.0	0	245	1	78.13	68.35	9.61	50.83	0
SRR5098731.1.fastq.gz	FASTQ	DNA	1696	415520	245	245.0	245	245.0	245.0	245.0	0	245	1	72.66	62.65	8.59	64.00	0
SRR5098732.1.fastq.gz	FASTQ	DNA	9020	2209909	245	245.0	249	245.0	245.0	245.0	0	245	3	86.11	77.14	12.40	51.66	63
SRR5098733.1.fastq.gz	FASTQ	DNA	51001	12495271	245	245.0	246	245.0	245.0	245.0	0	245	2	79.27	70.61	9.97	45.10	1
SRR5098735.1.fastq.gz	FASTQ	DNA	54380	10605541	194	195.0	200	195.0	195.0	195.0	0	195	5	96.93	94.29	19.69	45.07	0
SRR5098736.1.fastq.gz	FASTQ	DNA	100598	24652383	245	245.1	249	245.0	245.0	245.0	0	245	4	86.85	78.10	12.87	44.94	867
SRR5098737.1.fastq.gz	FASTQ	DNA	81140	19889625	245	245.1	251	245.0	245.0	245.0	0	245	6	81.39	71.41	10.52	46.75	14
SRR5098738.1.fastq.gz	FASTQ	DNA	44582	10922617	245	245.0	246	245.0	245.0	245.0	0	245	2	77.45	67.53	9.49	55.52	2
SRR5098739.1.fastq.gz	FASTQ	DNA	6737	1650565	242	245.0	246	245.0	245.0	245.0	0	245	2	79.84	69.97	10.07	49.56	0
SRR5098740.1.fastq.gz	FASTQ	DNA	12436	3046828	245	245.0	246	245.0	245.0	245.0	0	245	2	79.55	70.28	10.01	55.37	0
SRR5098741.1.fastq.gz	FASTQ	DNA	45312	8836019	194	195.0	197	195.0	195.0	195.0	0	195	3	96.82	94.23	19.16	44.04	0
SRR5098742.1.fastq.gz	FASTQ	DNA	17526	4293882	245	245.0	249	245.0	245.0	245.0	0	245	3	86.03	77.09	12.33	51.18	278
SRR5098743.1.fastq.gz	FASTQ	DNA	3534	865832	245	245.0	246	245.0	245.0	245.0	0	245	2	85.31	76.22	11.98	53.00	53
SRR5098746.1.fastq.gz	FASTQ	DNA	13263	3249442	245	245.0	246	245.0	245.0	245.0	0	245	2	85.73	76.60	12.19	53.40	233
SRR5098747.1.fastq.gz	FASTQ	DNA	3887	952316	245	245.0	246	245.0	245.0	245.0	0	245	2	80.29	72.11	10.25	41.71	0
SRR5098748.1.fastq.gz	FASTQ	DNA	54181	10566221	194	195.0	200	195.0	195.0	195.0	0	195	3	96.86	94.32	19.22	44.44	0
SRR5098749.1.fastq.gz	FASTQ	DNA	3528	864359	244	245.0	245	245.0	245.0	245.0	0	245	1	85.34	76.21	12.08	53.19	89
SRR5098750.1.fastq.gz	FASTQ	DNA	70827	17352671	245	245.0	270	245.0	245.0	245.0	0	245	4	83.69	74.42	11.10	45.97	14
SRR5098752.1.fastq.gz	FASTQ	DNA	29393	7201298	245	245.0	246	245.0	245.0	245.0	0	245	2	80.57	70.21	10.28	46.14	1
SRR5098753.1.fastq.gz	FASTQ	DNA	42061	10314077	244	245.2	249	245.0	245.0	245.0	0	245	3	79.70	70.99	10.09	43.88	8
SRR5098754.1.fastq.gz	FASTQ	DNA	9	2209	245	245.4	249	245.0	245.0	245.0	0	245	2	58.94	47.58	6.92	50.79	0
SRR5098755.1.fastq.gz	FASTQ	DNA	4330	1060851	245	245.0	246	245.0	245.0	245.0	0	245	2	79.42	70.10	9.98	49.64	0
SRR5098756.1.fastq.gz	FASTQ	DNA	14735	3610312	244	245.0	250	245.0	245.0	245.0	0	245	4	83.34	73.35	11.31	58.08	86
SRR5098757.1.fastq.gz	FASTQ	DNA	2374	581633	245	245.0	246	245.0	245.0	245.0	0	245	2	80.13	71.89	10.21	41.67	0
SRR5098758.1.fastq.gz	FASTQ	DNA	83775	20528297	245	245.0	270	245.0	245.0	245.0	0	245	6	80.62	71.74	10.33	44.84	15
SRR5098759.1.fastq.gz	FASTQ	DNA	22460	5502707	244	245.0	246	245.0	245.0	245.0	0	245	2	79.63	71.00	10.06	43.84	1
SRR5098761.1.fastq.gz	FASTQ	DNA	54963	13467059	244	245.0	270	245.0	245.0	245.0	0	245	4	78.56	69.75	9.78	47.25	8
SRR5098762.1.fastq.gz	FASTQ	DNA	3980	975102	245	245.0	246	245.0	245.0	245.0	0	245	2	78.01	67.86	9.64	53.90	0
SRR5098764.1.fastq.gz	FASTQ	DNA	21039	5167792	243	245.6	247	245.0	246.0	246.0	0	246	2	75.84	65.69	9.18	60.92	1
SRR5098765.1.fastq.gz	FASTQ	DNA	53954	13221964	244	245.1	250	245.0	245.0	245.0	0	245	4	85.26	76.34	12.03	49.06	767
SRR5098767.1.fastq.gz	FASTQ	DNA	86816	21270702	244	245.0	270	245.0	245.0	245.0	0	245	5	79.71	70.56	10.01	49.42	18
SRR5098768.1.fastq.gz	FASTQ	DNA	15500	3797741	245	245.0	246	245.0	245.0	245.0	0	245	2	85.39	76.94	12.10	42.93	123
SRR5098769.1.fastq.gz	FASTQ	DNA	21242	5204538	245	245.0	247	245.0	245.0	245.0	0	245	3	78.73	69.88	9.80	49.21	5
SRR5098770.1.fastq.gz	FASTQ	DNA	5450	1335283	245	245.0	246	245.0	245.0	245.0	0	245	2	86.16	77.25	12.37	51.49	34
SRR5098771.1.fastq.gz	FASTQ	DNA	1524	373381	245	245.0	246	245.0	245.0	245.0	0	245	2	82.35	72.25	10.83	41.99	0
SRR5098772.1.fastq.gz	FASTQ	DNA	17892	4385740	245	245.1	249	245.0	245.0	245.0	0	245	4	77.76	68.27	9.58	57.12	4
SRR5098773.1.fastq.gz	FASTQ	DNA	6306	1544970	245	245.0	245	245.0	245.0	245.0	0	245	1	86.17	77.43	12.46	47.68	1
SRR5098775.1.fastq.gz	FASTQ	DNA	1063	260435	245	245.0	245	245.0	245.0	245.0	0	245	1	70.17	59.34	8.13	61.22	3
SRR5098776.1.fastq.gz	FASTQ	DNA	15660	3836724	245	245.0	249	245.0	245.0	245.0	0	245	3	83.97	75.04	11.55	51.52	227
SRR5098777.1.fastq.gz	FASTQ	DNA	5782	1416593	245	245.0	246	245.0	245.0	245.0	0	245	2	78.32	69.23	9.73	52.43	0
SRR5098778.1.fastq.gz	FASTQ	DNA	1990	487550	245	245.0	245	245.0	245.0	245.0	0	245	1	88.36	79.62	13.42	46.92	127
SRR5098779.1.fastq.gz	FASTQ	DNA	34745	8514744	244	245.1	270	245.0	245.0	245.0	0	245	5	79.47	69.97	9.98	48.83	11
SRR5098780.1.fastq.gz	FASTQ	DNA	14992	3673044	244	245.0	246	245.0	245.0	245.0	0	245	2	77.57	67.29	9.54	56.08	0
SRR5098781.1.fastq.gz	FASTQ	DNA	4003	980504	244	244.9	245	245.0	245.0	245.0	0	245	1	87.22	78.54	12.82	51.67	16
SRR5098782.1.fastq.gz	FASTQ	DNA	7440	1823145	245	245.0	246	245.0	245.0	245.0	0	245	2	86.17	77.44	12.41	47.14	3
