file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
SRR5098444.1.fastq.gz	FASTQ	DNA	86957	21304552	244	245.0	271	245.0	245.0	245.0	0	245	5	76.66	66.81	9.27	58.56	8
SRR5098445.1.fastq.gz	FASTQ	DNA	2496	611520	245	245.0	245	245.0	245.0	245.0	0	245	1	86.53	77.65	12.53	49.50	4
SRR5098446.1.fastq.gz	FASTQ	DNA	37067	9080784	243	245.0	249	245.0	245.0	245.0	0	245	4	78.46	68.81	9.73	52.90	6
SRR5098447.1.fastq.gz	FASTQ	DNA	72071	17657441	244	245.0	250	245.0	245.0	245.0	0	245	5	86.14	77.02	12.37	51.60	729
SRR5098449.1.fastq.gz	FASTQ	DNA	44904	11001503	244	245.0	248	245.0	245.0	245.0	0	245	4	79.74	70.64	9.99	49.34	9
SRR5098450.1.fastq.gz	FASTQ	DNA	52866	12958103	244	245.1	250	245.0	245.0	245.0	0	245	5	78.93	69.48	9.85	54.73	9
SRR5098452.1.fastq.gz	FASTQ	DNA	37641	9222064	242	245.0	246	245.0	245.0	245.0	0	245	2	74.22	64.14	8.80	59.20	6
SRR5098453.1.fastq.gz	FASTQ	DNA	20590	5049246	243	245.2	247	245.0	245.0	245.0	0	245	3	83.60	73.55	11.44	57.84	259
SRR5098454.1.fastq.gz	FASTQ	DNA	15265	3750055	245	245.7	249	245.0	246.0	246.0	0	246	3	80.73	69.74	10.61	61.48	63
SRR5098456.1.fastq.gz	FASTQ	DNA	25055	6138503	244	245.0	249	245.0	245.0	245.0	0	245	3	86.25	77.33	12.45	51.07	397
SRR5098457.1.fastq.gz	FASTQ	DNA	22176	5441121	52	245.4	250	245.0	245.0	245.0	0	245	5	78.98	69.64	9.86	54.85	6
SRR5098458.1.fastq.gz	FASTQ	DNA	69922	17135830	244	245.1	251	245.0	245.0	245.0	0	245	6	84.23	74.19	11.59	61.44	949
SRR5098459.1.fastq.gz	FASTQ	DNA	27055	6628492	244	245.0	247	245.0	245.0	245.0	0	245	3	80.21	71.00	10.27	45.12	1
SRR5098460.1.fastq.gz	FASTQ	DNA	26232	6427910	245	245.0	246	245.0	245.0	245.0	0	245	2	79.13	69.98	9.93	48.34	1
SRR5098461.1.fastq.gz	FASTQ	DNA	29839	7315556	242	245.2	250	245.0	245.0	245.0	0	245	5	78.73	69.57	9.86	48.44	3
SRR5098465.1.fastq.gz	FASTQ	DNA	3738	916118	245	245.1	246	245.0	245.0	245.0	0	245	2	85.89	76.54	12.22	56.01	134
SRR5098466.1.fastq.gz	FASTQ	DNA	53845	13192074	244	245.0	250	245.0	245.0	245.0	0	245	4	80.80	71.16	10.34	46.71	6
SRR5098467.1.fastq.gz	FASTQ	DNA	29983	7345889	245	245.0	270	245.0	245.0	245.0	0	245	5	78.60	68.69	9.77	54.96	11
SRR5098469.1.fastq.gz	FASTQ	DNA	84533	20781061	245	245.8	250	246.0	246.0	246.0	0	246	5	68.87	58.90	7.88	52.84	9
SRR5098470.1.fastq.gz	FASTQ	DNA	14560	2839016	83	195.0	200	195.0	195.0	195.0	0	195	5	94.81	90.39	16.88	63.57	0
SRR5098471.1.fastq.gz	FASTQ	DNA	67557	16551497	245	245.0	249	245.0	245.0	245.0	0	245	3	84.85	76.31	11.92	44.19	597
SRR5098472.1.fastq.gz	FASTQ	DNA	44	10786	245	245.1	249	245.0	245.0	245.0	0	245	3	80.98	71.91	10.31	48.88	0
SRR5098473.1.fastq.gz	FASTQ	DNA	7960	1950232	245	245.0	270	245.0	245.0	245.0	0	245	4	79.40	70.71	9.99	46.62	0
SRR5098474.1.fastq.gz	FASTQ	DNA	22732	4432755	195	195.0	199	195.0	195.0	195.0	0	195	3	96.15	92.80	18.48	55.73	0
SRR5098475.1.fastq.gz	FASTQ	DNA	17614	4315435	245	245.0	249	245.0	245.0	245.0	0	245	3	85.41	76.86	12.11	45.05	332
SRR5098477.1.fastq.gz	FASTQ	DNA	72960	17885717	245	245.1	250	245.0	245.0	245.0	0	245	4	84.43	75.40	11.71	50.85	846
SRR5098478.1.fastq.gz	FASTQ	DNA	53675	13150404	245	245.0	247	245.0	245.0	245.0	0	245	3	79.27	69.75	9.96	44.42	14
SRR5098479.1.fastq.gz	FASTQ	DNA	22077	5409123	245	245.0	246	245.0	245.0	245.0	0	245	2	87.51	78.51	13.06	50.66	179
SRR5098481.1.fastq.gz	FASTQ	DNA	26411	6470959	244	245.0	250	245.0	245.0	245.0	0	245	4	78.30	68.97	9.70	52.67	1
SRR5098483.1.fastq.gz	FASTQ	DNA	22310	5465963	244	245.0	250	245.0	245.0	245.0	0	245	4	79.20	69.71	9.95	52.16	2
SRR5098484.1.fastq.gz	FASTQ	DNA	15236	3732822	245	245.0	246	245.0	245.0	245.0	0	245	2	85.83	77.20	12.28	47.60	58
