"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher"
"SRR5098730",1,1,0,NA,NA,0,0,1,0.106994065105216
"SRR5098731",4,4,0,NA,NA,0.941717309392451,0.502309540900721,2.00928103345562,0.48726000215584
"SRR5098732",6,6,0,NA,NA,1.6010549409441,0.766619719163258,4.28485215809444,0.633286104822565
"SRR5098733",10,10,0,NA,NA,0.95208190903086,0.398838461952303,1.66344640618153,0.915556807226948
"SRR5098735",15,15,0,NA,NA,0.385306063867369,0.121411239072279,1.1381889280533,1.58638408024027
"SRR5098736",8,8,0,NA,NA,1.08636996216764,0.587200400404349,2.42248296989515,0.673864457631057
"SRR5098737",22,22,0,NA,NA,1.17779454686782,0.480956025874181,1.92661903393487,2.08472142239004
"SRR5098738",14,14,0,NA,NA,2.10158653866594,0.830586366843392,5.90271267646796,1.3467245532427
"SRR5098739",4,4,0,NA,NA,1.34985773824393,0.731950086346804,3.73064846905269,0.425527723581573
"SRR5098740",2,2,0,NA,NA,0.183846442818249,0.08614385213856,1.0942641271716,0.180044644110237
"SRR5098741",6,6,0,6,0.912870929175277,0.785922646214614,0.353008696948592,1.54561583020312,0.718593482618474
"SRR5098742",13,13,0,NA,NA,1.52005780201454,0.684834200321404,3.17293310701794,1.39240332806142
"SRR5098743",8,8,0,NA,NA,1.76900479202153,0.793590936134062,4.8447484876415,0.986626268908731
"SRR5098746",14,14,0,NA,NA,2.21621530350323,0.859830730353415,7.13423136555783,1.54420644514358
"SRR5098747",1,1,0,NA,NA,0,0,1,0.0941563186612838
"SRR5098748",13,13,0,NA,NA,0.240294519277667,0.07157274636157,1.07709031168687,1.21745677717079
"SRR5098749",7,7,0,NA,NA,1.78744638390538,0.817204954329854,5.47060778553322,0.842015649068542
"SRR5098750",1,1,0,NA,NA,0,0,1,0.0725495120327223
"SRR5098752",9,9,0,NA,NA,1.10520624848085,0.495996935119912,1.98411491850336,0.865334125692815
"SRR5098753",12,12,0,NA,NA,0.975961716105539,0.38174708616676,1.61746103839589,1.14205854566477
"SRR5098755",3,3,0,NA,NA,1.09611496143166,0.665018207001938,2.98523687227916,0.315192721251658
"SRR5098756",24,24,0,NA,NA,2.55024560783523,0.868688348339798,7.61547042746609,2.81722894107949
"SRR5098757",1,1,0,NA,NA,0,0,1,0.161024581696017
"SRR5098758",22,22,0,NA,NA,0.93191636980756,0.491268362131125,1.96567291192876,2.07538289608961
"SRR5098759",7,7,0,NA,NA,0.947114704710639,0.432586764337393,1.7623839860419,0.672440720442429
"SRR5098761",31,31,0,NA,NA,1.56510284868024,0.568335555205656,2.31661424066656,3.18313793811311
"SRR5098762",3,3,0,NA,NA,1.08042367514448,0.654588422003248,2.89509693276525,0.31828182187993
"SRR5098764",9,9,0,NA,NA,1.18523178192622,0.547650115229503,2.21067813581374,0.892101956073162
"SRR5098765",22,22,0,NA,NA,1.94377520147193,0.727170121654323,3.66528770992228,2.18643443899815
"SRR5098767",4,4,0,NA,NA,0.112920704563454,0.0373095901963154,1.03875554364764,0.319834375703543
"SRR5098768",5,5,0,NA,NA,0.303485956568932,0.115963568260681,1.13117510104479,0.482790231979701
"SRR5098769",9,9,0,NA,NA,1.58896028490599,0.731648981631573,3.72646247470942,0.895965849998388
"SRR5098770",13,13,0,NA,NA,2.20526158608232,0.861413343132879,7.21570187639938,1.56742414368321
"SRR5098771",1,1,0,NA,NA,0,0,1,0.104494721097175
"SRR5098772",5,5,0,NA,NA,1.09892775894557,0.535610620043668,2.1533653506332,0.475451196736821
"SRR5098773",4,4,0,NA,NA,1.2172856032632,0.653614847004797,2.88695976531607,0.420429990380218
"SRR5098775",1,1,0,NA,NA,0,0,1,0.108915983615808
"SRR5098776",11,11,0,NA,NA,2.01845409982285,0.830243641951931,5.8907955584016,1.02576070968414
"SRR5098777",5,5,0,NA,NA,1.2596052115843,0.673566785168266,3.06341375376114,0.538245279476322
"SRR5098778",3,3,0,NA,NA,0.758235217720978,0.433749125136544,1.76600168651596,0.395224318220295
"SRR5098779",26,26,0,NA,NA,2.18485088000647,0.804180072451325,5.10673256046134,2.76105265790531
"SRR5098780",9,9,0,NA,NA,2.04997539252952,0.859410454868506,7.11290444154075,0.927611080352427
"SRR5098781",6,6,0,NA,NA,1.50082654823847,0.729644880249771,3.69883877517786,0.695900428646954
"SRR5098782",10,10,0,NA,NA,1.56454221599668,0.69667014847888,3.2967411383524,1.14277766889442
