"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher"
"SRR5098527",7,7,0,NA,NA,1.29426822358775,0.640993727784387,2.78546665446396,0.645438254835182
"SRR5098529",4,4,0,NA,NA,0.995772720956272,0.592594689178677,2.45455808610844,0.400284588935224
"SRR5098531",3,3,0,NA,NA,0.707705123963428,0.386946734331118,1.63117963152669,0.308982307937843
"SRR5098534",86,86,0,NA,NA,3.25315567736707,0.910851474508295,11.2172354448312,10.0970652599971
"SRR5098535",4,4,0,NA,NA,0.536377385456702,0.242568220650571,1.32025091534833,0.380369485945912
"SRR5098536",12,12,0,NA,NA,1.98547426392123,0.811657877511494,5.30948672971988,1.23829266152324
"SRR5098537",8,8,0,NA,NA,1.83143894217839,0.816763553065508,5.45742954925067,0.873853745616164
"SRR5098538",2,2,0,NA,NA,0.107240531791256,0.0437977719010296,1.04580387977981,0.214900680389382
"SRR5098539",8,8,0,NA,NA,0.739998239968493,0.405964571383878,1.68340127848876,0.699822670969803
"SRR5098540",9,9,0,NA,NA,1.81285859665407,0.806883704016934,5.17822690679447,0.902385236120979
"SRR5098541",16,16,0,NA,NA,2.03264290336183,0.796332705785908,4.90996850455929,1.56307433521306
"SRR5098542",6,6,0,NA,NA,1.40822837356097,0.708969683663764,3.43606814777561,0.663834842289461
"SRR5098543",14,14,0,NA,NA,2.1687940166668,0.841200934866905,6.29726629159853,1.52243555518051
"SRR5098544",7,7,0,NA,NA,1.59964050624842,0.762741049566059,4.21480411243084,0.694441976509892
"SRR5098545",2,2,0,NA,NA,0.318121083243828,0.174950999880305,1.21204922356724,0.211210446143598
"SRR5098546",7,7,0,NA,NA,1.68348577793854,0.789932302623459,4.76037016870579,0.727781317603789
"SRR5098547",1,1,0,NA,NA,0,0,1,0.122540443137711
"SRR5098548",21,21,0,NA,NA,2.45076253939261,0.866676673363534,7.50056291894598,2.13908572590555
"SRR5098551",3,3,0,NA,NA,0.751627513513528,0.468965883916955,1.88311818339675,0.307486236724183
"SRR5098554",9,9,0,NA,NA,0.825810883578,0.327795112681662,1.48764166828562,1.00107204771111
"SRR5098556",1,1,0,NA,NA,0,0,1,0.107904028734002
"SRR5098557",17,17,0,NA,NA,2.08507041877226,0.769663564757358,4.34147554183763,1.83293359883503
"SRR5098558",4,4,0,NA,NA,0.903915620262727,0.471726087173561,1.89295737631577,0.392497443895225
"SRR5098559",18,18,0,NA,NA,1.77728265643278,0.743299084526738,3.89558408140605,1.73708593575649
"SRR5098560",7,7,0,NA,NA,0.482455229480844,0.219836022934345,1.28178181689597,0.607438004425966
"SRR5098561",15,15,0,NA,NA,2.46681615743851,0.895428641928961,9.56284797717427,1.6307685156684
"SRR5098564",16,16,0,NA,NA,1.70254354776699,0.748210843364249,3.97157690728772,1.49268693161578
