"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher"
"SRR5098727",9,9,0,NA,NA,0.618432515610373,0.262213892859186,1.35540638448094,0.848490303391306
"SRR5098728",4,4,0,NA,NA,1.38174218400151,0.747723287366213,3.96390134293383,0.417499139963812
"SRR5098729",8,8,0,NA,NA,1.87866367920557,0.823603393480679,5.66904329812301,0.845335675563164
"SRR5098730",0,0,NA,NA,NA,0,1,Inf,0
"SRR5098731",1,1,0,NA,NA,0,0,1,0.144532808177725
"SRR5098732",4,4,0,NA,NA,1.23279476876405,0.678335633510499,3.10883052081133,0.412198985950323
"SRR5098733",6,6,0,NA,NA,0.510682705051585,0.225814029433296,1.29167930964701,0.529180452911603
"SRR5098736",6,6,0,NA,NA,0.778145047878461,0.369867814206022,1.58696861157787,0.527390721253858
"SRR5098737",21,21,0,NA,NA,1.08844637753069,0.454800821719279,1.83419205280809,1.9855162931343
"SRR5098738",13,13,0,NA,NA,2.02619753086964,0.81746184070042,5.47830658442658,1.24728991881536
"SRR5098739",3,3,0,NA,NA,1.07458693281413,0.650518008022903,2.86137776182051,0.324140017402053
"SRR5098740",2,2,0,NA,NA,0.183846442818249,0.08614385213856,1.0942641271716,0.180044644110237
"SRR5098742",12,12,0,NA,NA,1.50455835172083,0.683005903011076,3.15463287644419,1.27353030578605
"SRR5098743",8,8,0,NA,NA,1.76914085369205,0.793603915855719,4.84505316147836,0.986710983547703
"SRR5098746",10,10,0,NA,NA,1.95323375343607,0.828238754097212,5.82203508564426,1.07349188750728
"SRR5098747",1,1,0,NA,NA,0,0,1,0.0941563186612838
"SRR5098749",5,5,0,NA,NA,1.44036438848351,0.746447910808059,3.94396276988666,0.592633963805602
"SRR5098750",0,0,NA,NA,NA,0,1,Inf,0
"SRR5098752",5,5,0,NA,NA,0.929236905071368,0.45043559228148,1.81962293400956,0.454508864364897
"SRR5098753",10,10,0,NA,NA,0.804467026181155,0.320319972527462,1.47128054316765,0.938539907184157
"SRR5098755",3,3,0,NA,NA,1.09609850414288,0.665007192059757,2.98513871431647,0.315184091720168
"SRR5098756",19,19,0,NA,NA,2.61262864763547,0.895077581212712,9.53085157164866,2.32076565928102
"SRR5098757",1,1,0,NA,NA,0,0,1,0.159898177322714
"SRR5098758",18,18,0,NA,NA,0.395741138033483,0.124978801176086,1.14282945526813,1.72868841883472
"SRR5098759",3,3,0,NA,NA,0.516355169449324,0.277569302347896,1.38421581924743,0.267739737502893
"SRR5098761",19,19,0,NA,NA,0.966615011578038,0.389068419292664,1.63684450367126,1.88444718474897
